channelNumb	JulianDay	PossibleDecayLength(MicroSeconds)	StartDecay	EndDecay	FirstSignalTimeOverThreshold(nanoseconds)	SecondSignalTimeoverThreshold(nanoseconds)	PossibleDecayNumber
6234.1	2458117	2.64000	0.2685615399457321	0.2685615399762877	11.25	15.00	1
6234.1	2458117	2.69750	0.2694252068433305	0.2694252068745515	13.75	21.25	1
6234.2	2458117	2.70000	0.2694252068434317	0.2694252068746817	18.75	11.25	1
6234.1	2458117	2.67626	0.2694252068435763	0.2694252068745515	8.75	21.25	1
6234.1	2458117	2.12376	0.2697425879885272	0.2697425880131077	18.75	23.75	1
6234.2	2458117	2.12626	0.2697425879885706	0.2697425880131801	18.75	17.50	1
6234.1	2458117	4.01377	0.2712921051198205	0.2712921051662761	20.00	20.00	1
6234.2	2458117	4.01374	0.2712921051198641	0.2712921051663194	20.00	22.51	1
6234.1	2458117	1.51377	0.2717841300303674	0.2717841300478878	22.50	20.00	1
6234.2	2458117	1.51375	0.2717841300304253	0.2717841300479455	21.25	17.50	1
6234.1	2458117	1.09875	0.2717966164425927	0.2717966164553097	13.75	20.00	1
6234.2	2458117	1.09750	0.2717966164426650	0.2717966164553675	21.25	17.50	1
6234.1	2458117	1.08000	0.2717966164428097	0.2717966164553097	6.25	20.00	1
6234.1	2458117	4.83375	0.2751556980888745	0.2751556981448207	13.75	11.25	1
6234.2	2458117	4.83625	0.2751556980890337	0.2751556981450088	10.00	5.00	1
6234.1	2458117	3.05751	0.2753069059048467	0.2753069059402345	12.50	21.25	1
6234.2	2458117	3.05749	0.2753069059049335	0.2753069059403211	20.00	13.75	1
6234.1	2458117	3.03750	0.2753069059050782	0.2753069059402345	8.75	21.25	1
6234.1	2458117	2.53501	0.2755801069789930	0.2755801070083334	21.25	20.00	1
6234.2	2458117	2.53499	0.2755801069791088	0.2755801070084490	13.76	11.26	1
6234.1	2458117	1.34500	0.2763904654261863	0.2763904654417534	13.75	11.26	1
6234.2	2458117	1.34874	0.2763904654262588	0.2763904654418692	20.00	3.75	1
6234.1	2458117	1.32873	0.2763904654263745	0.2763904654417534	8.75	11.26	1
6234.1	2458117	2.46749	0.2764037173528647	0.2764037173814236	16.25	20.00	1
6234.2	2458117	2.46751	0.2764037173529514	0.2764037173815105	20.00	17.50	1
6234.1	2458117	2.44751	0.2764037173530960	0.2764037173814236	7.50	20.00	1
6234.2	2458117	1.91375	0.2784706345635273	0.2784706345856771	21.25	22.50	1
6234.2	2458117	1.88750	0.2784706345638311	0.2784706345856771	12.50	22.50	1
6234.1	2458117	1.00250	0.2785255166330295	0.2785255166446325	20.00	15.00	1
6234.2	2458117	1.00125	0.2785255166330730	0.2785255166446615	21.25	18.75	1
6234.1	2458117	3.30250	0.2790209930522136	0.2790209930904370	13.75	22.50	1
6234.2	2458117	3.30249	0.2790209930523583	0.2790209930905816	13.75	11.25	1
6234.1	2458117	0.63376	0.2792965039954572	0.2792965040027923	21.25	17.50	1
6234.2	2458117	0.63374	0.2792965039955296	0.2792965040028645	20.00	16.25	1
6234.1	2458117	2.95626	0.2794905204325231	0.2794905204667391	20.00	13.75	1
6234.2	2458117	2.95750	0.2794905204326679	0.2794905204668982	18.75	11.25	1
6234.1	2458117	2.93000	0.2794905204328271	0.2794905204667391	10.00	13.75	1
6234.1	2458117	1.89000	0.2795477008225405	0.2795477008444155	11.25	13.76	1
6234.2	2458117	1.89124	0.2795477008225840	0.2795477008444734	26.25	13.75	1
6234.1	2458117	1.87125	0.2795477008227575	0.2795477008444155	8.75	13.76	1
6234.1	2458117	7.40875	0.2802253150414931	0.2802253151272426	26.25	15.00	1
6234.2	2458117	7.40876	0.2802253150415654	0.2802253151273149	22.50	13.75	1
6234.1	2458117	2.07500	0.2809214454865452	0.2809214455105614	23.75	15.00	1
6234.2	2458117	2.07376	0.2809214454866175	0.2809214455106193	20.00	15.00	1
6234.1	2458117	0.72876	0.2810473582131655	0.2810473582216002	15.00	15.00	1
6234.2	2458117	0.72876	0.2810473582132378	0.2810473582216725	25.00	13.75	1
6234.1	2458117	0.70751	0.2810473582134115	0.2810473582216002	11.25	15.00	1
6234.1	2458117	1.80750	0.2811173968465568	0.2811173968674769	18.75	18.75	1
6234.2	2458117	1.80500	0.2811173968467159	0.2811173968676071	15.00	21.25	1
6234.1	2458117	1.78126	0.2811173968468605	0.2811173968674769	8.75	18.75	1
6234.1	2458117	0.45250	0.2817648233033421	0.2817648233085794	22.50	12.50	1
6234.2	2458117	0.45375	0.2817648233033710	0.2817648233086227	23.75	11.25	1
6234.1	2458117	2.36500	0.2817747351271268	0.2817747351544995	22.50	12.50	1
6234.2	2458117	2.36500	0.2817747351272715	0.2817747351546442	21.25	13.75	1
6234.1	2458117	2.33875	0.2817747351274306	0.2817747351544995	12.50	12.50	1
6234.1	2458117	3.39000	0.2819735120922744	0.2819735121315105	13.75	18.75	1
6234.2	2458117	3.38998	0.2819735120923323	0.2819735121315682	22.50	18.75	1
6234.1	2458117	0.55501	0.2851999607429688	0.2851999607493925	16.25	18.75	1
6234.2	2458117	0.55500	0.2851999607430267	0.2851999607494503	15.00	17.50	1
6234.1	2458117	2.00250	0.2854295958497541	0.2854295958729312	27.50	18.75	1
6234.2	2458117	2.00376	0.2854295958498843	0.2854295958730759	15.00	7.50	1
6234.1	2458117	6.57499	0.2856879259066263	0.2856879259827257	16.24	13.75	1
6234.2	2458117	6.57625	0.2856879259066407	0.2856879259827547	20.00	26.25	1
6234.1	2458117	2.85625	0.2866530900196035	0.2866530900526620	15.00	22.50	1
6234.2	2458117	2.85750	0.2866530900196760	0.2866530900527489	20.00	16.25	1
6234.1	2458117	2.38126	0.2869474574166377	0.2869474574441986	16.25	17.50	1
6234.2	2458117	2.38000	0.2869474574166667	0.2869474574442130	18.75	20.00	1
6234.1	2458117	1.28625	0.2873187641574508	0.2873187641723380	21.25	12.50	1
6234.2	2458117	1.28375	0.2873187641575811	0.2873187641724393	21.25	16.24	1
6234.1	2458117	1.25875	0.2873187641577691	0.2873187641723380	8.75	12.50	1
6234.1	2458117	1.22499	0.2883505042916233	0.2883505043058014	15.00	18.75	1
6234.2	2458117	1.22500	0.2883505042916957	0.2883505043058739	25.00	16.24	1
6234.1	2458117	1.20249	0.2883505042918837	0.2883505043058014	11.25	18.75	1
6234.1	2458117	2.91500	0.2894566132004920	0.2894566132342304	22.50	18.75	1
6234.2	2458117	2.91251	0.2894566132005353	0.2894566132342449	21.25	21.25	1
6234.1	2458117	1.23748	0.2902814903725985	0.2902814903869212	13.75	16.25	1
6234.2	2458117	1.24000	0.2902814903726563	0.2902814903870081	23.75	22.50	1
6234.1	2458117	2.19500	0.2905823256484809	0.2905823256738860	22.50	15.00	1
6234.2	2458117	2.19501	0.2905823256484953	0.2905823256739005	27.50	17.50	1
6234.1	2458117	2.88376	0.2907804760970776	0.2907804761304544	18.75	23.75	1
6234.2	2458117	2.88251	0.2907804760971643	0.2907804761305267	13.76	20.00	1
6234.1	2458117	1.61751	0.2919607717693143	0.2919607717880354	21.25	21.25	1
6234.2	2458117	1.61624	0.2919607717693432	0.2919607717880497	20.00	23.75	1
6234.1	2458117	1.19999	0.2927593328253617	0.2927593328392505	16.25	20.00	1
6234.2	2458117	1.20249	0.2927593328254920	0.2927593328394097	17.50	6.25	1
6234.1	2458117	1.17749	0.2927593328256221	0.2927593328392505	10.00	20.00	1
6234.1	2458117	2.22125	0.2930334303044994	0.2930334303302083	21.25	17.50	1
6234.2	2458117	2.22000	0.2930334303045717	0.2930334303302662	17.51	16.25	1
6234.1	2458117	3.08750	0.2930819479991176	0.2930819480348525	16.25	20.00	1
6234.2	2458117	3.08875	0.2930819479992043	0.2930819480349537	23.75	15.00	1
6234.1	2458117	3.06500	0.2930819479993780	0.2930819480348525	7.50	20.00	1
6234.1	2458117	1.41250	0.2933042386257957	0.2933042386421441	16.25	15.00	1
6234.2	2458117	1.41501	0.2933042386258969	0.2933042386422743	22.50	16.25	1
6234.1	2458117	1.95250	0.2936591458871239	0.2936591459097223	22.50	17.50	1
6234.2	2458117	1.95250	0.2936591458871818	0.2936591459097802	20.00	16.25	1
6234.1	2458117	0.58500	0.2938386138715278	0.2938386138782987	15.00	18.75	1
6234.2	2458117	0.58625	0.2938386138716291	0.2938386138784144	21.25	11.25	1
6234.1	2458117	0.56250	0.2938386138717883	0.2938386138782987	8.75	18.75	1
6234.1	2458117	2.17749	0.2953566266355614	0.2953566266607638	12.50	15.00	1
6234.2	2458117	2.17625	0.2953566266355903	0.2953566266607784	13.75	20.00	1
6234.2	2458117	2.15626	0.2953566266358217	0.2953566266607784	8.75	20.00	1
6234.1	2458117	0.76249	0.2958401444929399	0.2958401445017650	13.75	16.25	1
6234.2	2458117	0.76375	0.2958401444930122	0.2958401445018519	22.50	12.50	1
6234.1	2458117	0.74374	0.2958401444931569	0.2958401445017650	8.75	16.25	1
6234.1	2458117	0.32000	0.2968096905108072	0.2968096905145109	16.25	21.25	1
6234.2	2458117	0.31875	0.2968096905108941	0.2968096905145834	22.50	17.50	1
6234.1	2458117	0.29748	0.2968096905110678	0.2968096905145109	7.50	21.25	1
6234.1	2458117	1.23375	0.2970376993957466	0.2970376994100261	20.00	16.25	1
6234.2	2458117	1.23250	0.2970376993959057	0.2970376994101707	15.00	15.00	1
6234.1	2458117	1.20751	0.2970376993960503	0.2970376994100261	12.50	16.25	1
6234.1	2458117	2.90500	0.2985128896997541	0.2985128897333768	12.50	15.00	1
6234.2	2458117	2.90625	0.2985128896997686	0.2985128897334058	16.25	12.50	1
6234.2	2458117	2.88876	0.2985128896999711	0.2985128897334058	11.25	12.50	1
6234.1	2458117	2.88500	0.2985128896999856	0.2985128897333768	7.50	15.00	1
6234.1	2458117	0.60500	0.2987006762697483	0.2987006762767506	21.25	15.00	1
6234.2	2458117	0.60625	0.2987006762697917	0.2987006762768085	21.25	12.50	1
6234.1	2458117	1.68249	0.2999057689591146	0.2999057689785879	13.75	21.25	1
6234.2	2458117	1.68376	0.2999057689591725	0.2999057689786604	25.00	20.00	1
6234.1	2458117	1.66249	0.2999057689593461	0.2999057689785879	7.50	21.25	1
6234.1	2458117	1.72876	0.3001125184558593	0.3001125184758681	16.25	22.50	1
6234.2	2458117	1.73125	0.3001125184559897	0.3001125184760273	17.50	8.75	1
6234.1	2458117	7.03875	0.3003605667912327	0.3003605668726997	25.00	22.51	1
6234.2	2458117	7.04000	0.3003605667913194	0.3003605668728009	18.75	18.75	1
6234.1	2458117	0.30624	0.3004220107571325	0.3004220107606770	13.75	16.25	1
6234.2	2458117	0.30877	0.3004220107572337	0.3004220107608074	18.75	6.25	1
6234.1	2458117	3.51500	0.3007945494690683	0.3007945495097512	13.75	13.75	1
6234.2	2458117	3.51625	0.3007945494691552	0.3007945495098525	20.00	17.50	1
6234.1	2458117	3.49500	0.3007945494692998	0.3007945495097512	7.50	13.75	1
6234.1	2458117	0.98500	0.3011375205829138	0.3011375205943143	23.76	13.75	1
6234.2	2458117	0.98624	0.3011375205829717	0.3011375205943866	20.00	11.25	1
6234.1	2458117	2.08499	0.3024205119100695	0.3024205119342014	12.50	17.51	1
6234.2	2458117	2.08501	0.3024205119100838	0.3024205119342159	17.51	23.75	1
6234.1	2458117	2.06749	0.3024205119102721	0.3024205119342014	10.00	17.51	1
6234.2	2458117	2.06125	0.3024205119103588	0.3024205119342159	7.50	23.75	1
6234.1	2458117	0.47750	0.3025775546296730	0.3025775546351996	20.00	18.75	1
6234.2	2458117	0.47876	0.3025775546297453	0.3025775546352865	18.75	13.75	1
6234.1	2458117	2.50875	0.3044119584878762	0.3044119585169127	21.25	13.75	1
6234.2	2458117	2.51125	0.3044119584880353	0.3044119585171007	16.25	6.25	1
6234.1	2458117	2.48125	0.3044119584881945	0.3044119585169127	11.25	13.75	1
6234.1	2458117	4.65375	0.3052718423997396	0.3052718424536024	21.25	20.00	1
6234.2	2458117	4.65501	0.3052718423998987	0.3052718424537761	15.00	5.00	1
6234.1	2458117	4.62624	0.3052718424000579	0.3052718424536024	11.25	20.00	1
6234.1	2458117	3.78374	0.3054376485828271	0.3054376486266204	13.75	18.75	1
6234.2	2458117	3.78625	0.3054376485828993	0.3054376486267217	23.75	12.50	1
6234.1	2458117	3.76124	0.3054376485830875	0.3054376486266204	6.25	18.75	1
6234.1	2458117	1.76624	0.3063704199508392	0.3063704199712818	18.75	12.50	1
6234.2	2458117	1.76874	0.3063704199509839	0.3063704199714555	16.25	10.00	1
6234.1	2458117	1.74124	0.3063704199511285	0.3063704199712818	10.00	12.50	1
6234.1	2458117	1.73000	0.3063704199512587	0.3063704199712818	1.25	12.50	1
6234.1	2458117	6.36500	0.3071494170587095	0.3071494171323785	12.50	18.75	1
6234.2	2458117	6.36625	0.3071494170588253	0.3071494171325087	15.00	18.75	1
6234.1	2458117	1.82125	0.3073719197505498	0.3073719197716291	13.75	20.00	1
6234.2	2458117	1.82250	0.3073719197506656	0.3073719197717593	16.25	11.25	1
6234.1	2458117	1.80125	0.3073719197507813	0.3073719197716291	8.75	20.00	1
6234.1	2458117	6.05250	0.3074055168894098	0.3074055169594619	13.75	13.75	1
6234.2	2458117	6.04875	0.3074055168894532	0.3074055169594619	27.50	17.50	1
6234.1	2458117	6.03125	0.3074055168896557	0.3074055169594619	8.75	13.75	1
6234.1	2458117	2.49001	0.3076623937426939	0.3076623937715134	18.75	21.25	1
6234.2	2458117	2.48875	0.3076623937428241	0.3076623937716291	20.00	15.00	1
6234.1	2458117	2.46377	0.3076623937429976	0.3076623937715134	8.75	21.25	1
6234.1	2458117	0.89376	0.3077221130170573	0.3077221130274017	17.50	17.50	1
6234.2	2458117	0.89376	0.3077221130171152	0.3077221130274596	15.00	18.74	1
6234.1	2458117	1.26501	0.3077647068089120	0.3077647068235533	13.76	16.25	1
6234.2	2458117	1.26875	0.3077647068089989	0.3077647068236835	17.50	6.25	1
6234.1	2458117	2.13750	0.3080240590803531	0.3080240591050927	13.75	13.75	1
6234.2	2458117	2.14125	0.3080240590804109	0.3080240591051939	25.00	6.25	1
6234.1	2458117	2.11625	0.3080240590805990	0.3080240591050927	8.75	13.75	1
6234.1	2458117	0.30624	0.3085421055529370	0.3085421055564815	13.75	18.75	1
6234.2	2458117	0.30751	0.3085421055530237	0.3085421055565828	20.00	10.00	1
6234.1	2458117	2.06624	0.3094200170726563	0.3094200170965712	13.75	22.50	1
6234.2	2458117	2.06626	0.3094200170727719	0.3094200170966870	15.00	13.75	1
6234.1	2458117	2.05000	0.3094200170728444	0.3094200170965712	7.50	22.50	1
6234.1	2458117	1.33874	0.3094217169026042	0.3094217169180989	13.75	12.50	1
6234.2	2458117	1.33877	0.3094217169027343	0.3094217169182293	13.75	16.24	1
6234.1	2458117	1.32250	0.3094217169027922	0.3094217169180989	8.75	12.50	1
6234.1	2458117	1.31125	0.3106210994464700	0.3106210994616465	20.00	20.00	1
6234.2	2458117	1.30999	0.3106210994465423	0.3106210994617042	18.75	21.25	1
6234.1	2458117	2.27876	0.3124939542178241	0.3124939542441986	23.75	7.50	1
6234.2	2458117	2.27749	0.3124939542178531	0.3124939542442129	26.25	10.00	1
6234.1	2458117	2.44375	0.3129277895293981	0.3129277895576822	20.00	13.75	1
6234.2	2458117	2.44624	0.3129277895295284	0.3129277895578413	18.75	12.50	1
6234.1	2458117	2.41748	0.3129277895297021	0.3129277895576822	8.75	13.75	1
6234.1	2458117	1.29874	0.3151251082634839	0.3151251082785156	20.00	17.50	1
6234.2	2458117	1.30000	0.3151251082635128	0.3151251082785591	23.75	20.00	1
6234.1	2458117	1.11375	0.3162968736705585	0.3162968736834491	13.75	12.50	1
6234.2	2458117	1.11499	0.3162968736706164	0.3162968736835214	26.24	11.25	1
6234.1	2458117	1.09375	0.3162968736707900	0.3162968736834491	8.75	12.50	1
6234.1	2458117	2.15626	0.3164709267766926	0.3164709268016493	23.75	16.25	1
6234.2	2458117	2.15625	0.3164709267768085	0.3164709268017651	17.50	8.75	1
6234.1	2458117	0.30625	0.3171047517637298	0.3171047517672744	17.50	18.74	1
6234.2	2458117	0.30750	0.3171047517638745	0.3171047517674335	18.75	7.50	1
6234.1	2458117	1.35499	0.3175598594657553	0.3175598594814381	22.50	21.25	1
6234.2	2458117	1.35625	0.3175598594659000	0.3175598594815973	21.25	10.00	1
6234.1	2458117	1.32750	0.3175598594660735	0.3175598594814381	11.25	21.25	1
6234.1	2458117	0.43752	0.3216479936113570	0.3216479936164208	13.75	20.00	1
6234.2	2458117	0.43749	0.3216479936114295	0.3216479936164930	22.50	16.25	1
6234.1	2458117	2.70126	0.3217103371895689	0.3217103372208334	26.25	20.00	1
6234.2	2458117	2.69874	0.3217103371896847	0.3217103372209202	16.25	17.50	1
6234.1	2458117	0.88501	0.3226377949800492	0.3226377949902923	22.50	20.00	1
6234.2	2458117	0.88624	0.3226377949801795	0.3226377949904370	13.76	20.00	1
6234.1	2458117	2.03000	0.3231836908673033	0.3231836908907987	15.00	20.00	1
6234.2	2458117	2.03250	0.3231836908673901	0.3231836908909144	22.50	13.75	1
6234.1	2458117	2.00875	0.3231836908675493	0.3231836908907987	8.75	20.00	1
6234.1	2458117	3.33874	0.3235368582022281	0.3235368582408710	22.50	12.50	1
6234.2	2458117	3.33876	0.3235368582023871	0.3235368582410302	13.75	11.25	1
6234.1	2458117	3.31249	0.3235368582025319	0.3235368582408710	12.50	12.50	1
6234.1	2458117	2.87749	0.3248038846663919	0.3248038846996962	20.00	12.50	1
6234.2	2458117	2.87500	0.3248038846664353	0.3248038846997107	18.75	27.50	1
6234.1	2458117	2.41000	0.3248857805430846	0.3248857805709781	22.49	18.74	1
6234.2	2458117	2.41000	0.3248857805432437	0.3248857805711372	8.75	8.75	1
6234.1	2458117	0.56001	0.3249402525286892	0.3249402525351708	13.76	20.00	1
6234.2	2458117	0.56125	0.3249402525288195	0.3249402525353154	16.25	8.75	1
6234.1	2458117	0.54000	0.3249402525289208	0.3249402525351708	7.50	20.00	1
6234.1	2458117	2.68250	0.3253713425495516	0.3253713425805990	23.75	13.75	1
6234.2	2458117	2.68248	0.3253713425496239	0.3253713425806712	18.75	10.00	1
6234.1	2458117	3.88000	0.3256737639583189	0.3256737640032263	13.75	17.50	1
6234.2	2458117	3.88251	0.3256737639584056	0.3256737640033421	21.25	10.00	1
6234.1	2458117	3.86000	0.3256737639585504	0.3256737640032263	8.75	17.50	1
6234.1	2458117	3.84250	0.3265781165127171	0.3265781165571905	15.00	22.49	1
6234.2	2458117	3.84251	0.3265781165127893	0.3265781165572628	22.50	18.75	1
6234.1	2458117	6.22001	0.3292719177668403	0.3292719178388311	20.00	16.25	1
6234.2	2458117	6.21751	0.3292719177669849	0.3292719178389468	10.00	21.25	1
6234.1	2458117	0.64874	0.3298598801187790	0.3298598801262876	22.50	12.50	1
6234.2	2458117	0.64873	0.3298598801188224	0.3298598801263309	23.75	11.25	1
6234.1	2458117	2.98001	0.3301188144498264	0.3301188144843172	13.75	16.25	1
6234.2	2458117	2.98125	0.3301188144498987	0.3301188144844039	22.50	10.00	1
6234.1	2458117	2.96000	0.3301188144500579	0.3301188144843172	10.00	16.25	1
6234.1	2458117	6.64500	0.3309585353282118	0.3309585354051215	22.50	18.75	1
6234.2	2458117	6.64500	0.3309585353282697	0.3309585354051794	18.75	16.25	1
6234.1	2458117	0.35625	0.3310088028337674	0.3310088028378907	23.75	18.75	1
6234.2	2458117	0.35750	0.3310088028338687	0.3310088028380064	15.00	10.00	1
6234.1	2458117	1.00000	0.3334536079082610	0.3334536079198351	16.25	17.50	1
6234.2	2458117	0.99876	0.3334536079083333	0.3334536079198930	25.00	16.25	1
6234.1	2458117	0.97749	0.3334536079085215	0.3334536079198351	10.00	17.50	1
6234.1	2458117	1.91251	0.3351829551315827	0.3351829551537182	20.00	18.75	1
6234.2	2458117	1.91252	0.3351829551317418	0.3351829551538774	16.25	13.75	1
6234.1	2458117	1.88625	0.3351829551318866	0.3351829551537182	8.75	18.75	1
6234.1	2458117	1.85499	0.3369796834978155	0.3369796835192853	17.50	6.25	1
6234.2	2458117	1.85625	0.3369796834978299	0.3369796835193143	18.74	6.25	1
6234.1	2458117	4.79250	0.3375482030754919	0.3375482031309607	25.00	16.25	1
6234.2	2458117	4.79249	0.3375482030755643	0.3375482031310330	18.75	13.75	1
6234.1	2458117	1.43625	0.3377791105058739	0.3377791105224972	18.75	18.75	1
6234.2	2458117	1.43498	0.3377791105059463	0.3377791105225549	15.00	13.75	1
6234.1	2458117	3.77625	0.3392263394293403	0.3392263394730469	21.25	12.50	1
6234.2	2458117	3.77625	0.3392263394294850	0.3392263394731916	17.50	12.50	1
6234.1	2458117	3.75001	0.3392263394296441	0.3392263394730469	12.50	12.50	1
6234.1	2458117	0.59250	0.3395881227680846	0.3395881227749422	13.75	13.75	1
6234.2	2458117	0.59500	0.3395881227682147	0.3395881227751013	15.00	10.00	1
6234.1	2458117	0.57126	0.3395881227683304	0.3395881227749422	7.50	13.75	1
6234.1	2458117	1.15625	0.3397143748748409	0.3397143748882234	22.50	13.75	1
6234.2	2458117	1.15624	0.3397143748748843	0.3397143748882668	21.25	13.75	1
6234.1	2458117	6.40124	0.3423598028707900	0.3423598029448784	13.75	16.25	1
6234.2	2458117	6.40124	0.3423598028708479	0.3423598029449363	27.50	16.25	1
6234.1	2458117	6.38000	0.3423598028710358	0.3423598029448784	5.00	16.25	1
6234.1	2458117	0.87251	0.3433774887902777	0.3433774888003762	18.75	20.00	1
6234.2	2458117	0.87250	0.3433774887904080	0.3433774888005064	11.26	15.00	1
6234.1	2458117	0.53125	0.3434829894563224	0.3434829894624711	21.25	22.50	1
6234.2	2458117	0.53126	0.3434829894563657	0.3434829894625145	22.50	22.50	1
6234.1	2458117	1.52625	0.3438607811914063	0.3438607812090712	20.00	11.25	1
6234.2	2458117	1.52749	0.3438607811914787	0.3438607812091580	18.75	10.00	1
6234.1	2458117	2.25375	0.3442564477196181	0.3442564477457032	8.75	15.00	1
6234.2	2458117	2.25374	0.3442564477196615	0.3442564477457465	10.00	13.75	1
6234.1	2458117	0.53251	0.3446560258956018	0.3446560259017651	17.50	17.50	1
6234.2	2458117	0.53251	0.3446560258957176	0.3446560259018809	13.75	10.00	1
6234.1	2458117	1.39751	0.3447309743429254	0.3447309743591002	18.75	18.75	1
6234.2	2458117	1.39874	0.3447309743429833	0.3447309743591724	20.00	16.25	1
6234.1	2458117	1.48626	0.3449083155585358	0.3449083155757379	16.25	17.50	1
6234.2	2458117	1.48751	0.3449083155585503	0.3449083155757668	22.50	21.25	1
6234.1	2458117	7.80999	0.3452866694035446	0.3452866694939380	13.75	18.75	1
6234.2	2458117	7.81126	0.3452866694036603	0.3452866694940684	15.00	10.00	1
6234.1	2458117	0.82750	0.3460634616573207	0.3460634616668982	12.50	20.00	1
6234.2	2458117	0.82875	0.3460634616574509	0.3460634616670429	16.25	12.50	1
